09 14 01;1;" ";09;14;01;" ";P;0.000000000;0.000000000;0.000000000;S;" ";N;NULL;5;;0.000000000;
09 14 02;1;" ";09;14;02;" ";P;0.000000000;0.000000000;0.000000000;S;" ";N;NULL;5;SCAT-023;3300.000000000;SCATOLA PIZZA COSTIERA DIM. 325X325X30
09 14 03;1;" ";09;14;03;" ";P;0.000000000;0.000000000;0.000000000;S;" ";N;NULL;5;VARI-075/42;106.000000000;GUANTI WALKING MONO NITROFLEX BLU 100 PZ.  TAGLIA M
09 14 04;1;" ";09;14;04;" ";S;0.000000000;0.000000000;0.000000000;S;" ";N;NULL;5;;0.000000000;
09 15 01;1;" ";09;15;01;" ";P;0.000000000;0.000000000;0.000000000;S;" ";N;NULL;5;;0.000000000;
09 15 02;1;" ";09;15;02;" ";P;0.000000000;0.000000000;0.000000000;S;" ";N;NULL;5;SACC-13/2;10.000000000;SACCHETTI KRAFT AVANA 40GR 17X35 CRAI
09 15 03;1;" ";09;15;03;" ";P;0.000000000;0.000000000;0.000000000;S;" ";N;NULL;5;;0.000000000;
09 15 04;1;" ";09;15;04;" ";S;0.000000000;0.000000000;0.000000000;S;" ";N;NULL;5;;0.000000000;
09 16 01;1;" ";09;16;01;" ";P;0.000000000;0.000000000;0.000000000;S;" ";N;NULL;5;SPLT-005/15;75.000000000;BUSTE PE X ALIMENTI PLT NON A STRAPPO 40-50-60 MY F.TO 35X50 K25
09 16 02;1;" ";09;16;02;" ";P;0.000000000;0.000000000;0.000000000;S;" ";N;NULL;5;OPS+17;3600.000000000;VASCHETTA ONDIPACK OK500
09 16 03;1;" ";09;16;03;" ";P;0.000000000;0.000000000;0.000000000;S;" ";N;NULL;5;;0.000000000;
09 16 04;1;" ";09;16;04;" ";S;0.000000000;0.000000000;0.000000000;S;" ";N;NULL;5;;0.000000000;
09 17 01;1;" ";09;17;01;" ";P;0.000000000;0.000000000;0.000000000;S;" ";N;NULL;5;;0.000000000;
09 17 02;1;" ";09;17;02;" ";P;0.000000000;0.000000000;0.000000000;S;" ";N;NULL;5;;0.000000000;
09 17 03;1;" ";09;17;03;" ";P;0.000000000;0.000000000;0.000000000;S;" ";N;NULL;5;;0.000000000;
09 17 04;1;" ";09;17;04;" ";S;0.000000000;0.000000000;0.000000000;S;" ";N;NULL;5;;0.000000000;
09 18 01;1;" ";09;18;01;" ";P;0.000000000;0.000000000;0.000000000;S;" ";N;NULL;5;;0.000000000;
09 18 02;1;" ";09;18;02;" ";P;0.000000000;0.000000000;0.000000000;S;" ";N;NULL;5;;0.000000000;
09 18 03;1;" ";09;18;03;" ";P;0.000000000;0.000000000;0.000000000;S;" ";N;NULL;5;;0.000000000;
09 18 04;1;" ";09;18;04;" ";S;0.000000000;0.000000000;0.000000000;S;" ";N;NULL;5;;0.000000000;
09 19 01;1;" ";09;19;01;" ";P;0.000000000;0.000000000;0.000000000;S;" ";N;NULL;5;;0.000000000;
09 19 02;1;" ";09;19;02;" ";P;0.000000000;0.000000000;0.000000000;S;" ";N;NULL;5;;0.000000000;
09 19 03;1;" ";09;19;03;" ";P;0.000000000;0.000000000;0.000000000;S;" ";N;NULL;5;;0.000000000;
09 19 04;1;" ";09;19;04;" ";S;0.000000000;0.000000000;0.000000000;S;" ";N;NULL;5;;0.000000000;
09 20 01;1;" ";09;20;01;" ";P;0.000000000;0.000000000;0.000000000;S;" ";N;NULL;5;;0.000000000;
09 20 02;1;" ";09;20;02;" ";P;0.000000000;0.000000000;0.000000000;S;" ";N;NULL;5;;0.000000000;
09 20 03;1;" ";09;20;03;" ";P;0.000000000;0.000000000;0.000000000;S;" ";N;NULL;5;;0.000000000;
09 20 04;1;" ";09;20;04;" ";S;0.000000000;0.000000000;0.000000000;S;" ";N;NULL;5;;0.000000000;
09 21 01;1;" ";09;21;01;" ";P;0.000000000;0.000000000;0.000000000;S;" ";N;NULL;5;;0.000000000;
09 21 02;1;" ";09;21;02;" ";P;0.000000000;0.000000000;0.000000000;S;" ";N;NULL;5;;0.000000000;
09 21 03;1;" ";09;21;03;" ";P;0.000000000;0.000000000;0.000000000;S;" ";N;NULL;5;;0.000000000;
09 21 04;1;" ";09;21;04;" ";S;0.000000000;0.000000000;0.000000000;S;" ";N;NULL;5;;0.000000000;
09 22 01;1;" ";09;22;01;" ";P;0.000000000;0.000000000;0.000000000;S;" ";N;NULL;5;;0.000000000;
09 22 02;1;" ";09;22;02;" ";P;0.000000000;0.000000000;0.000000000;S;" ";N;NULL;5;;0.000000000;
09 22 03;1;" ";09;22;03;" ";P;0.000000000;0.000000000;0.000000000;S;" ";N;NULL;5;;0.000000000;
09 22 04;1;" ";09;22;04;" ";S;0.000000000;0.000000000;0.000000000;S;" ";N;NULL;5;;0.000000000;
09 23 01;1;" ";09;23;01;" ";P;0.000000000;0.000000000;0.000000000;S;" ";N;NULL;5;;0.000000000;
09 23 02;1;" ";09;23;02;" ";P;0.000000000;0.000000000;0.000000000;S;" ";N;NULL;5;;0.000000000;
09 23 03;1;" ";09;23;03;" ";P;0.000000000;0.000000000;0.000000000;S;" ";N;NULL;5;;0.000000000;
09 23 04;1;" ";09;23;04;" ";S;0.000000000;0.000000000;0.000000000;S;" ";N;NULL;5;;0.000000000;
09 24 01;1;" ";09;24;01;" ";P;0.000000000;0.000000000;0.000000000;S;" ";N;NULL;5;;0.000000000;
09 24 02;1;" ";09;24;02;" ";P;0.000000000;0.000000000;0.000000000;S;" ";N;NULL;5;;0.000000000;
09 24 03;1;" ";09;24;03;" ";P;0.000000000;0.000000000;0.000000000;S;" ";N;NULL;5;;0.000000000;
09 24 04;1;" ";09;24;04;" ";S;0.000000000;0.000000000;0.000000000;S;" ";N;NULL;5;;0.000000000;
09 25 01;1;" ";09;25;01;" ";P;0.000000000;0.000000000;0.000000000;S;" ";N;NULL;5;;0.000000000;
09 25 02;1;" ";09;25;02;" ";P;0.000000000;0.000000000;0.000000000;S;" ";N;NULL;5;;0.000000000;
09 25 03;1;" ";09;25;03;" ";P;0.000000000;0.000000000;0.000000000;S;" ";N;NULL;5;;0.000000000;
09 25 04;1;" ";09;25;04;" ";S;0.000000000;0.000000000;0.000000000;S;" ";N;NULL;5;;0.000000000;
09 26 01;1;" ";09;26;01;" ";P;0.000000000;0.000000000;0.000000000;S;" ";N;NULL;5;;0.000000000;
09 26 02;1;" ";09;26;02;" ";P;0.000000000;0.000000000;0.000000000;S;" ";N;NULL;5;;0.000000000;
09 26 03;1;" ";09;26;03;" ";P;0.000000000;0.000000000;0.000000000;S;" ";N;NULL;5;;0.000000000;
09 26 04;1;" ";09;26;04;" ";S;0.000000000;0.000000000;0.000000000;S;" ";N;NULL;5;;0.000000000;
09 27 01;1;" ";09;27;01;" ";P;0.000000000;0.000000000;0.000000000;S;" ";N;NULL;5;;0.000000000;
09 27 02;1;" ";09;27;02;" ";P;0.000000000;0.000000000;0.000000000;S;" ";N;NULL;5;;0.000000000;
09 27 03;1;" ";09;27;03;" ";P;0.000000000;0.000000000;0.000000000;S;" ";N;NULL;5;;0.000000000;
09 27 04;1;" ";09;27;04;" ";S;0.000000000;0.000000000;0.000000000;S;" ";N;NULL;5;;0.000000000;
09 28 01;1;" ";09;28;01;" ";P;0.000000000;0.000000000;0.000000000;S;" ";N;NULL;5;;0.000000000;
09 28 02;1;" ";09;28;02;" ";P;0.000000000;0.000000000;0.000000000;S;" ";N;NULL;5;;0.000000000;
09 28 03;1;" ";09;28;03;" ";P;0.000000000;0.000000000;0.000000000;S;" ";N;NULL;5;;0.000000000;
09 28 04;1;" ";09;28;04;" ";S;0.000000000;0.000000000;0.000000000;S;" ";N;NULL;5;;0.000000000;
09 29 01;1;" ";09;29;01;" ";P;0.000000000;0.000000000;0.000000000;S;" ";N;NULL;5;;0.000000000;
09 29 02;1;" ";09;29;02;" ";P;0.000000000;0.000000000;0.000000000;S;" ";N;NULL;5;;0.000000000;
09 29 03;1;" ";09;29;03;" ";P;0.000000000;0.000000000;0.000000000;S;" ";N;NULL;5;;0.000000000;
09 29 04;1;" ";09;29;04;" ";S;0.000000000;0.000000000;0.000000000;S;" ";N;NULL;5;;0.000000000;
09 30 01;1;" ";09;30;01;" ";P;0.000000000;0.000000000;0.000000000;S;" ";N;NULL;5;;0.000000000;
09 30 02;1;" ";09;30;02;" ";P;0.000000000;0.000000000;0.000000000;S;" ";N;NULL;5;;0.000000000;
09 30 03;1;" ";09;30;03;" ";P;0.000000000;0.000000000;0.000000000;S;" ";N;NULL;5;;0.000000000;
09 30 04;1;" ";09;30;04;" ";S;0.000000000;0.000000000;0.000000000;S;" ";N;NULL;5;;0.000000000;
09 31 01;1;" ";09;31;01;" ";P;0.000000000;0.000000000;0.000000000;S;" ";N;NULL;5;;0.000000000;
09 31 02;1;" ";09;31;02;" ";P;0.000000000;0.000000000;0.000000000;S;" ";N;NULL;5;;0.000000000;
09 31 03;1;" ";09;31;03;" ";P;0.000000000;0.000000000;0.000000000;S;" ";N;NULL;5;;0.000000000;
09 31 04;1;" ";09;31;04;" ";S;0.000000000;0.000000000;0.000000000;S;" ";N;NULL;5;;0.000000000;
09 32 01;1;" ";09;32;01;" ";P;0.000000000;0.000000000;0.000000000;S;" ";N;NULL;5;;0.000000000;
09 32 02;1;" ";09;32;02;" ";P;0.000000000;0.000000000;0.000000000;S;" ";N;NULL;5;;0.000000000;
09 32 03;1;" ";09;32;03;" ";P;0.000000000;0.000000000;0.000000000;S;" ";N;NULL;5;;0.000000000;
09 32 04;1;" ";09;32;04;" ";S;0.000000000;0.000000000;0.000000000;S;" ";N;NULL;5;;0.000000000;
09 33 01;1;" ";09;33;01;" ";P;0.000000000;0.000000000;0.000000000;S;" ";N;NULL;5;;0.000000000;
09 33 02;1;" ";09;33;02;" ";P;0.000000000;0.000000000;0.000000000;S;" ";N;NULL;5;;0.000000000;
09 33 03;1;" ";09;33;03;" ";P;0.000000000;0.000000000;0.000000000;S;" ";N;NULL;5;;0.000000000;
09 33 04;1;" ";09;33;04;" ";S;0.000000000;0.000000000;0.000000000;S;" ";N;NULL;5;;0.000000000;
09 34 01;1;" ";09;34;01;" ";P;0.000000000;0.000000000;0.000000000;S;" ";N;NULL;5;;0.000000000;
09 34 02;1;" ";09;34;02;" ";P;0.000000000;0.000000000;0.000000000;S;" ";N;NULL;5;;0.000000000;
09 34 03;1;" ";09;34;03;" ";P;0.000000000;0.000000000;0.000000000;S;" ";N;NULL;5;;0.000000000;
09 34 04;1;" ";09;34;04;" ";S;0.000000000;0.000000000;0.000000000;S;" ";N;NULL;5;;0.000000000;
09 35 01;1;" ";09;35;01;" ";P;0.000000000;0.000000000;0.000000000;S;" ";N;NULL;5;;0.000000000;
09 35 02;1;" ";09;35;02;" ";P;0.000000000;0.000000000;0.000000000;S;" ";N;NULL;5;;0.000000000;
09 35 03;1;" ";09;35;03;" ";P;0.000000000;0.000000000;0.000000000;S;" ";N;NULL;5;;0.000000000;
09 35 04;1;" ";09;35;04;" ";S;0.000000000;0.000000000;0.000000000;S;" ";N;NULL;5;;0.000000000;
09 36 01;1;" ";09;36;01;" ";P;0.000000000;0.000000000;0.000000000;S;" ";N;NULL;5;;0.000000000;
09 36 02;1;" ";09;36;02;" ";P;0.000000000;0.000000000;0.000000000;S;" ";N;NULL;5;;0.000000000;
09 36 03;1;" ";09;36;03;" ";P;0.000000000;0.000000000;0.000000000;S;" ";N;NULL;5;;0.000000000;
09 36 04;1;" ";09;36;04;" ";S;0.000000000;0.000000000;0.000000000;S;" ";N;NULL;5;;0.000000000;
09 37 01;1;" ";09;37;01;" ";P;0.000000000;0.000000000;0.000000000;S;" ";N;NULL;5;;0.000000000;
09 37 02;1;" ";09;37;02;" ";P;0.000000000;0.000000000;0.000000000;S;" ";N;NULL;5;;0.000000000;
09 37 03;1;" ";09;37;03;" ";P;0.000000000;0.000000000;0.000000000;S;" ";N;NULL;5;;0.000000000;
09 37 04;1;" ";09;37;04;" ";S;0.000000000;0.000000000;0.000000000;S;" ";N;NULL;5;;0.000000000;
09 38 01;1;" ";09;38;01;" ";P;0.000000000;0.000000000;0.000000000;S;" ";N;NULL;5;;0.000000000;
09 38 02;1;" ";09;38;02;" ";P;0.000000000;0.000000000;0.000000000;S;" ";N;NULL;5;;0.000000000;
09 38 03;1;" ";09;38;03;" ";P;0.000000000;0.000000000;0.000000000;S;" ";N;NULL;5;;0.000000000;
09 38 04;1;" ";09;38;04;" ";S;0.000000000;0.000000000;0.000000000;S;" ";N;NULL;5;;0.000000000;
09 39 01;1;" ";09;39;01;" ";P;0.000000000;0.000000000;0.000000000;S;" ";N;NULL;5;;0.000000000;
09 39 02;1;" ";09;39;02;" ";P;0.000000000;0.000000000;0.000000000;S;" ";N;NULL;5;;0.000000000;
09 39 03;1;" ";09;39;03;" ";P;0.000000000;0.000000000;0.000000000;S;" ";N;NULL;5;;0.000000000;
09 39 04;1;" ";09;39;04;" ";S;0.000000000;0.000000000;0.000000000;S;" ";N;NULL;5;;0.000000000;
09 40 01;1;" ";09;40;01;" ";P;0.000000000;0.000000000;0.000000000;S;" ";N;NULL;5;;0.000000000;
09 40 02;1;" ";09;40;02;" ";P;0.000000000;0.000000000;0.000000000;S;" ";N;NULL;5;;0.000000000;
09 40 03;1;" ";09;40;03;" ";P;0.000000000;0.000000000;0.000000000;S;" ";N;NULL;5;;0.000000000;
09 40 04;1;" ";09;40;04;" ";S;0.000000000;0.000000000;0.000000000;S;" ";N;NULL;5;;0.000000000;
09 41 01;1;" ";09;41;01;" ";P;0.000000000;0.000000000;0.000000000;S;" ";N;NULL;5;;0.000000000;
09 41 02;1;" ";09;41;02;" ";P;0.000000000;0.000000000;0.000000000;S;" ";N;NULL;5;;0.000000000;
09 41 03;1;" ";09;41;03;" ";P;0.000000000;0.000000000;0.000000000;S;" ";N;NULL;5;;0.000000000;
09 41 04;1;" ";09;41;04;" ";S;0.000000000;0.000000000;0.000000000;S;" ";N;NULL;5;;0.000000000;
09 42 01;1;" ";09;42;01;" ";P;0.000000000;0.000000000;0.000000000;S;" ";N;NULL;5;;0.000000000;
09 42 02;1;" ";09;42;02;" ";P;0.000000000;0.000000000;0.000000000;S;" ";N;NULL;5;;0.000000000;
09 42 03;1;" ";09;42;03;" ";P;0.000000000;0.000000000;0.000000000;S;" ";N;NULL;5;;0.000000000;
09 42 04;1;" ";09;42;04;" ";S;0.000000000;0.000000000;0.000000000;S;" ";N;NULL;5;;0.000000000;
10 01 01;1;" ";10;01;01;" ";P;0.000000000;0.000000000;0.000000000;S;" ";N;NULL;5;TOVF-024/1;3.500000000;TOVAGLIOLO TENDERLY MONOVELO CM.30X30 (831106) - CT.DA 8 CF.DA 500 PEZZI
10 01 02;1;" ";10;01;02;" ";P;0.000000000;0.000000000;0.000000000;S;" ";N;NULL;5;TOVF-009;606.000000000;TOVAGLIOLO BIANCO CM.40X40 2 VELI - CF. 50 PZ.
10 01 03;1;" ";10;01;03;" ";P;0.000000000;0.000000000;0.000000000;S;" ";N;NULL;5;SCAT-001;1100.000000000;SCATOLE QUADRATE PER TORTA  19X19
10 01 04;1;" ";10;01;04;" ";S;0.000000000;0.000000000;0.000000000;S;" ";N;NULL;5;VARI-061/4;63.000000000;BOBINA PURA CELLULOSA MYTHOS H.25 - CF. 2 PEZZI
10 02 01;1;" ";10;02;01;" ";P;0.000000000;0.000000000;0.000000000;S;" ";N;NULL;5;TOVF-024/6;333.000000000;TOVAGLIOLO BIANCO 38X38 DOPPIO VELO - CF. DA 50 PEZZI (COD.832122-STRONG)
10 02 02;1;" ";10;02;02;" ";P;0.000000000;0.000000000;0.000000000;S;" ";N;NULL;5;ROTO-015/21;497.000000000;"ROTOLI CASSA TERMICO OMOLOGATO A RAGGI H 79 F12,7 "
10 02 03;1;" ";10;02;03;" ";P;0.000000000;0.000000000;0.000000000;S;" ";N;NULL;5;BIPP-055/22;853.000000000;COPERCHIO BICCH. CAFFE' 80 cc 3OZ   C. 520118 - CF DA 50  PZ
10 02 04;1;" ";10;02;04;" ";S;0.000000000;0.000000000;0.000000000;S;" ";N;NULL;5;SPLT-001/13;620.000000000;SACCHETTO HD DA FREEZER FORMATO 20+10X40  non idonei all'asporto
10 03 01;1;" ";10;03;01;" ";P;0.000000000;0.000000000;0.000000000;S;" ";N;NULL;5;TOVF-012;517.000000000;TOVAGLIOLI DOPPIOVELO BIANCO CM.33X33 X 50 PZ. (832069- 0101)
10 03 02;1;" ";10;03;02;" ";P;0.000000000;0.000000000;0.000000000;S;" ";N;NULL;5;ROTO-032/6;284.000000000;ROTOLO BILANCIA ADESIVO 60X35F25*
10 03 03;1;" ";10;03;03;" ";P;0.000000000;0.000000000;0.000000000;S;" ";N;NULL;5;BIPP-016/23;21.000000000;BIS POSATE BIOCOM. (561224) TOV 33X33 BYO' CPLA - CT DA 500 PEZZI
10 03 04;1;" ";10;03;04;" ";S;0.000000000;0.000000000;0.000000000;S;" ";N;NULL;5;TOVF-024/61;450.000000000;TOVAGLIOLO 38X38 BIANCO STAR - CF 40 PEZZI (CT 30X40)
10 04 01;1;" ";10;04;01;" ";P;0.000000000;0.000000000;0.000000000;S;" ";N;NULL;5;IGIE-012/2;3.000000000;CARTA IGIENICA (EX JUMBO SUPER) STRONG  6 ROTOLI COD.  812102P
10 04 02;1;" ";10;04;02;" ";P;0.000000000;0.000000000;0.000000000;S;" ";N;NULL;5;CONT-082/1;1800.000000000;COPERCHI PET CONTENITORI ECLIPSE ALLUMINIO ORO/NERO 4 PORZIONI cm. 199X148 C.PL221530 (CT=8CFX50PZ)
10 04 03;1;" ";10;04;03;" ";P;0.000000000;0.000000000;0.000000000;S;" ";N;NULL;5;TOVF-008/12;394.000000000;TOVAGLIOLI TINTA UNITA 2 V. CM.25X25 COLORE NERO - 100PZ.
10 04 04;1;" ";10;04;04;" ";S;0.000000000;0.000000000;0.000000000;S;" ";N;NULL;5;IGIE-005/211;33.000000000;CARTA IGIENICA SOAVEX PRESTIGE (ID8S170F4) - CF.4 ROTOLI 1 CT = 9 CF
10 05 01;1;" ";10;05;01;" ";P;0.000000000;0.000000000;0.000000000;S;" ";N;NULL;5;IGIE-009/1;10.000000000;CARTA IGIENICA STRONG 4ROT. X14CF (C. 811403I)
10 05 02;1;" ";10;05;02;" ";P;0.000000000;0.000000000;0.000000000;S;" ";N;NULL;5;CONT-082;1900.000000000;CONTENITORI ALLUMINIO ECLIPSE ORO/NERO 4 PORZIONI C.AS221530 cm. 236x185 (CT=8CFX50PZ)
10 05 03;1;" ";10;05;03;" ";P;0.000000000;0.000000000;0.000000000;S;" ";N;NULL;5;TOVF-009/122;4.000000000;TOVAGLIOLO CM.40X40 2 VELI COLORE VERDE SMERALDO - CF. 50 PZ. 1 CT= 24 CF
10 05 04;1;" ";10;05;04;" ";S;0.000000000;0.000000000;0.000000000;S;" ";N;NULL;5;OPS+005/1;6200.000000000;" VASCHETTA OPS STANDIPACK 500 CC (PACCO DA 500 PZ.)"
10 06 01;1;" ";10;06;01;" ";P;0.000000000;0.000000000;0.000000000;S;" ";N;NULL;5;IGIE-017;8.000000000;CARTA IGIENICA SMARTONE 6 ROTOLI (472242) TORK
10 06 02;1;" ";10;06;02;" ";P;0.000000000;0.000000000;0.000000000;S;" ";N;NULL;5;TOVF-008/2;200.000000000;TOVAGLIOLI 25X25 BIANCO 2 VELI - CF. DA 100 PEZZI
10 06 03;1;" ";10;06;03;" ";P;0.000000000;0.000000000;0.000000000;S;" ";N;NULL;5;SPLT-001/92;38.000000000;SACCO A STRAPPO BIOCOMP.15.5 MY X ALIM. M.17+10X35+3 - CT.1250 PZ
10 06 04;1;" ";10;06;04;" ";S;0.000000000;0.000000000;0.000000000;S;" ";N;NULL;5;OPS-009/7;8400.000000000;VASCHETTA  RETTANGOLARE PET DA 500 CC PER ALIMENTI
10 07 01;1;" ";10;07;01;" ";P;0.000000000;0.000000000;0.000000000;S;" ";N;NULL;5;IGIE-011/2;9.000000000;ASCIUGAMANO MAXITORK ESTRAZIONE CENTRALE P.C. 180 METRI (cod. RL8M180)- CONF. DA 6 ROTOLI
10 07 02;1;" ";10;07;02;" ";P;0.000000000;0.000000000;0.000000000;S;" ";N;NULL;5;TOVF-022/1;8.000000000;CONF. 1000 BUSTA PORTAPOSATE T/PAGLIA
10 07 03;1;" ";10;07;03;" ";P;0.000000000;0.000000000;0.000000000;S;" ";N;NULL;5;BORS-006/48;96.000000000;"SHOPPER BIOCOMPOSTABILE FORMATO MINI 23X45 VERDINO - SCATOLA DA KG.3 "
10 07 04;1;" ";10;07;04;" ";S;0.000000000;0.000000000;0.000000000;S;" ";N;NULL;5;IGIE-005/211;29.000000000;CARTA IGIENICA SOAVEX PRESTIGE (ID8S170F4) - CF.4 ROTOLI 1 CT = 9 CF
10 08 01;1;" ";10;08;01;" ";P;0.000000000;0.000000000;0.000000000;S;" ";N;NULL;5;VARI-062/1;8.000000000;BOBINA REFLEX COMET BLU TORK ESTR.CENTRALE/NO ANIMA (473472)-CF. DA 6 PEZZI
10 08 02;1;" ";10;08;02;" ";P;0.000000000;0.000000000;0.000000000;S;" ";N;NULL;5;SPLT-010/63;3.000000000;BORSE MEDIE A ROTOLO BIOD.COMPOSTAB.VERDI CM.30+20X50 - CT. DA 4 ROTOLI
10 08 03;1;" ";10;08;03;" ";P;0.000000000;0.000000000;0.000000000;S;" ";N;NULL;5;TOVF-028/9;336.000000000;TOVAGLIOLI CM.33X33 2V TINTA UNITA COLORE MARRONE  (50 PEZZI)
10 08 04;1;" ";10;08;04;" ";S;0.000000000;0.000000000;0.000000000;S;" ";N;NULL;5;;0.000000000;
10 09 01;1;" ";10;09;01;" ";P;0.000000000;0.000000000;0.000000000;S;" ";N;NULL;5;OPS+24;300.000000000;VASCHETTE ONDIPACK OK1500
10 09 02;1;" ";10;09;02;" ";P;0.000000000;0.000000000;0.000000000;S;" ";N;NULL;5;SPLT-010/64;12.000000000;BORSE MAXI A ROTOLO BIOD.COMPOSTAB.VERDI CM.30+20X60 - CT DA 4 ROTOLI
10 09 03;1;" ";10;09;03;" ";P;0.000000000;0.000000000;0.000000000;S;" ";N;NULL;5;VASS-006/1;60.000000000;STRISCE/LISTE ORO FORMATO 3X50 (PACCO DA 10 KG.)
10 09 04;1;" ";10;09;04;" ";S;0.000000000;0.000000000;0.000000000;S;" ";N;NULL;5;OPS-009/9;5600.000000000;VASCHETTA RETTANGOLARE PET DA 1000 CC PER ALIMENTI
10 10 01;1;" ";10;10;01;" ";P;0.000000000;0.000000000;0.000000000;S;" ";N;NULL;5;OPS+21;250.000000000;VASCHETTE ONDIPACK OK1200
10 10 02;1;" ";10;10;02;" ";P;0.000000000;0.000000000;0.000000000;S;" ";N;NULL;5;TOVF-015/211;17.000000000;TOVAGLIOLI AIRLAID/CARTA A SECCO GR.50 BIANCO PLUS 40X40 - CF. DA 50 PEZZI
10 10 03;1;" ";10;10;03;" ";P;0.000000000;0.000000000;0.000000000;S;" ";N;NULL;5;OPS+17;3600.000000000;VASCHETTA ONDIPACK OK500
10 10 04;1;" ";10;10;04;" ";S;0.000000000;0.000000000;0.000000000;S;" ";N;NULL;5;OPS+003;2450.000000000;VASCHETTA OPS OVALE DA 500CC X ALIMENTI
10 11 01;1;" ";10;11;01;" ";P;0.000000000;0.000000000;0.000000000;S;" ";N;NULL;5;OPS+25/13;850.000000000;VASCHETTA ONDIPACK OK700
10 11 02;1;" ";10;11;02;" ";P;0.000000000;0.000000000;0.000000000;S;" ";N;NULL;5;TOVF-022;14.000000000;CONF. 1000 PORTATOVAGLIOLO MARGHERITE
10 11 03;1;" ";10;11;03;" ";P;0.000000000;0.000000000;0.000000000;S;" ";N;NULL;5;TOVF-008/122;8.000000000;TOVAGLIOLI TINTA UNITA 2 V. CM.25X25 COLORE BLU  - 100PZ. 1 CT= 30 CF
10 11 04;1;" ";10;11;04;" ";S;0.000000000;0.000000000;0.000000000;S;" ";N;NULL;5;OPS-009/7;8400.000000000;VASCHETTA  RETTANGOLARE PET DA 500 CC PER ALIMENTI
10 12 01;1;" ";10;12;01;" ";P;0.000000000;0.000000000;0.000000000;S;" ";N;NULL;5;OPS+25;1300.000000000;VASCHETTA ONDIPACK OK1000
10 12 02;1;" ";10;12;02;" ";P;0.000000000;0.000000000;0.000000000;S;" ";N;NULL;5;;0.000000000;
10 12 03;1;" ";10;12;03;" ";P;0.000000000;0.000000000;0.000000000;S;" ";N;NULL;5;BIPP-006/24;540.000000000;BICCHIERE IN PLA BIOCOMPOST. DA 200 CC (5570300) - CF. DA 50 PEZZI
10 12 04;1;" ";10;12;04;" ";S;0.000000000;0.000000000;0.000000000;S;" ";N;NULL;5;OPS+007;1100.000000000;SCATOLA TRASP.OVALE DA 1500CC X ALIMENTI
10 13 01;1;" ";10;13;01;" ";P;0.000000000;0.000000000;0.000000000;S;" ";N;NULL;5;OPS+17;450.000000000;VASCHETTA ONDIPACK OK500
10 13 02;1;" ";10;13;02;" ";P;0.000000000;0.000000000;0.000000000;S;" ";N;NULL;5;SPLT-005/33;70.000000000;BUSTE PE X ALIMENTI PLT NON A STRAPPO 35 MY F.TO 60X80 - PACCO DA 10 KG
10 13 03;1;" ";10;13;03;" ";P;0.000000000;0.000000000;0.000000000;S;" ";N;NULL;5;TOVF-024/76;2.000000000;TOVAGLIOLO 2 VELI 38X38 TISSU' NERO  - CT DA 36 CF DA 40 PEZZI
10 13 04;1;" ";10;13;04;" ";S;0.000000000;0.000000000;0.000000000;S;" ";N;NULL;5;RISTO-080/22;10.000000000;TRAITIPACK X13H110 364X200X110 - CT 100 PZ
10 14 01;1;" ";10;14;01;" ";P;0.000000000;0.000000000;0.000000000;S;" ";N;NULL;5;OPS+22;2100.000000000;VASCHETTE ONDIPACK OK250
10 14 02;1;" ";10;14;02;" ";P;0.000000000;0.000000000;0.000000000;S;" ";N;NULL;5;SPLT-005/44;75.000000000;BUSTE PE X ALIMENTI PLT NON A STRAPPO35  MY F.TO 100X80 (PACCO DA 10 KG)
10 14 03;1;" ";10;14;03;" ";P;0.000000000;0.000000000;0.000000000;S;" ";N;NULL;5;CONT-054;1950.000000000;CONTENITORI ALLUMINIO R2G C+C - R49 6 PORZIONI LASAGNE - mm.210x310x48
10 14 04;1;" ";10;14;04;" ";S;0.000000000;0.000000000;0.000000000;S;" ";N;NULL;5;BIPP-006/16;992.000000000;BICCHIERI CARTONCINO CAFFE' 80 CC  3 OZ COD. 571301 - CF 50 PEZZI
10 15 01;1;" ";10;15;01;" ";P;0.000000000;0.000000000;0.000000000;S;" ";N;NULL;5;TOVF-026/50;2.000000000;"BUSTA PORTAPOSATE SCOZZESE BLU/AZZURRO-   1000 PEZZI    "
10 15 02;1;" ";10;15;02;" ";P;0.000000000;0.000000000;0.000000000;S;" ";N;NULL;5;BIPP-006/27;124.000000000;BICCHIERE IN PLA BIOCOMPOST. DA 400/530 CC - CF. DA 50 PEZZI
10 15 03;1;" ";10;15;03;" ";P;0.000000000;0.000000000;0.000000000;S;" ";N;NULL;5;;0.000000000;
10 15 04;1;" ";10;15;04;" ";S;0.000000000;0.000000000;0.000000000;S;" ";N;NULL;5;;0.000000000;
10 16 01;1;" ";10;16;01;" ";P;0.000000000;0.000000000;0.000000000;S;" ";N;NULL;5;TOVF-022/7;2.000000000;BUSTA PORTATOVAGLIOLO BIANCO - CF DA 1000 PEZZI
10 16 02;1;" ";10;16;02;" ";P;0.000000000;0.000000000;0.000000000;S;" ";N;NULL;5;BIPP-006/161;238.000000000;BICCHIERI CARTONCINO BIANCO CAPPUCCINO 250 ML 9 OZ COD. 570701  - CF 50 PEZZI
10 16 03;1;" ";10;16;03;" ";P;0.000000000;0.000000000;0.000000000;S;" ";N;NULL;5;;0.000000000;
